"c_d_dep","departamento","c_d_mun","municipio","grupo_de_cultivo","subgrupo_de_cultivo","cultivo","desagregaci_n_regional_y","a_o","periodo","rea_sembrada_ha","rea_cosechada_ha","producci_n_t","rendimiento_t_ha","estado_fisico_produccion","nombre_cientifico","ciclo_de_cultivo"
"27","CHOCO","27245","CARMEN DEL ATRATO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","208","160","800","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27491","NOVITA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","218","188","940","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27361","ISTMINA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","235","225","1125","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27135","EL CANTON DEL SAN PABLO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","362","80","560","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27372","JURADO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","384","374","2244","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27050","ATRATO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","470","215","2150","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27077","BAJO BAUDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","478","290","1740","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27450","MEDIO SAN JUAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","515","165","990","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27425","MEDIO ATRATO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","517","507","4056","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27600","RIO QUITO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","550","350","1050","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27495","NUQUI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1249","1173","5865","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27430","MEDIO BAUDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1610","1154","6921","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27800","UNGUIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1870","1520","19520","12.84","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27099","BOJAYA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","2252","2012","20120","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27001","QUIBDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","3020","2970","20790","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27150","CARMEN DEL DARIEN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","3961","3833","77726","20.28","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27025","ALTO BAUDO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","4325","3675","22050","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"27","CHOCO","27615","RIOSUCIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","5869","5580","90460","16.21","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20238","EL COPEY","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","20","15","75","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20011","AGUACHICA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","41","41","287","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20178","CHIRIGUANA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","47","5","32","6.08","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20383","LA GLORIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","60","60","360","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20710","SAN ALBERTO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","73","73","511","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20295","GAMARRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","84","46","322","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20550","PELAYA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","92","10","63","6.21","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20400","LA JAGUA DE IBIRICO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","126","126","1008","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20443","MANAURE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","137","137","548","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20175","CHIMICHAGUA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","139","139","1002","7.21","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20787","TAMALAMEQUE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","152","20","125","6.16","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20770","SAN MARTIN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","160","160","1120","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20517","PAILITAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","165","40","325","8.08","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20750","SAN DIEGO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","199","199","1393","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20045","BECERRIL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","211","166","1328","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20013","AGUSTIN CODAZZI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","273","273","2184","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20228","CURUMANI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","310","220","1320","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20001","VALLEDUPAR","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","460","320","1600","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20621","LA PAZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","675","10","80","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20250","EL PASO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","702","502","5020","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"20","CESAR","20570","PUEBLO BELLO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","869","720","4392","6.10","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19001","POPAYAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","6","6","42","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19845","VILLA RICA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","33","31","372","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19142","CALOTO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","39","30","360","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19364","JAMBALO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","43","38","76","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19290","FLORENCIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","45","20","40","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19418","LOPEZ DE MICAY","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","54","54","162","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19573","PUERTO TEJADA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","60","52","780","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19355","INZA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","60","30","54","1.80","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19050","ARGELIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","60","50","250","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19513","PADILLA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","63","3","36","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19130","CAJIBIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","69","69","345","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19075","BALBOA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","109","104","496","4.77","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19110","BUENOS AIRES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","129","121","726","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19455","MIRANDA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","150","139","1872","13.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19212","CORINTO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","150","149","1639","11.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19622","ROSAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","155","135","1350","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19760","SOTARA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","165","160","1120","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19392","LA SIERRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","196","175","1050","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19318","GUAPI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","210","160","960","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19785","SUCRE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","314","312","686","2.20","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19701","SANTA ROSA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","323","318","1590","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19698","SANTANDER DE QUILICHAO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","387","387","5805","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19100","BOLIVAR","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","396","395","1185","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19533","PIAMONTE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","420","375","3000","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19809","TIMBIQUI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","440","440","3520","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19780","SUAREZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","440","440","3080","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19450","MERCADERES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","611","586","1172","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19517","PAEZ","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","673","52","260","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19397","LA VEGA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1100","1000","7300","7.30","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19532","PATIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1259","1209","5256","4.35","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19807","TIMBIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1333","1024","3072","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19256","EL TAMBO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","6690","6293","37758","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"19","CAUCA","19022","ALMAGUER","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","6904","6894","20682","3.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85015","CHAMEZA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","6","6","49","8.20","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85300","SABANALARGA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","20","14","119","8.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85279","RECETOR","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","56","29","174","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85400","TAMARA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","58","45","180","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85136","LA SALINA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","74","69","138","2.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85230","OROCUE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","100","70","452","6.45","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85162","MONTERREY","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","108","77","2310","30.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85325","SAN LUIS DE PALENQUE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","110","73","1095","15.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85225","NUNCHIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","155","155","4650","30.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85250","PAZ DE ARIPORO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","220","190","1520","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85139","MANI","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","237","207","3519","17.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85010","AGUAZUL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","260","110","2420","22.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85263","PORE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","272","232","4176","18.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85440","VILLANUEVA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","350","150","3000","20.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85125","HATO COROZAL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","440","40","480","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"85","CASANARE","85430","TRINIDAD","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","719","719","7909","11.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18860","VALPARAISO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","97","89","356","4.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18479","MORELIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","131","111","777","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18256","EL PAUJIL","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","187","170","1190","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18410","MONTAÑITA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","250","250","1500","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18247","EL DONCELLO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","385","325","1950","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18785","SOLITA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","715","694","1596","2.30","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18001","FLORENCIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","780","725","3263","4.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18029","ALBANIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","818","767","5369","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18756","SOLANO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","902","902","4510","5.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18610","SAN JOSE DEL FRAGUA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","941","941","4235","4.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18592","PUERTO RICO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1185","1050","7875","7.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18094","BELEN DE LOS ANDAQUIES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","2200","2070","14490","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18460","MILAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","2542","2542","20336","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18150","CARTAGENA DEL CHAIRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","2570","2370","14220","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","3250","3080","18480","6.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17380","LA DORADA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","25","25","250","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17446","MARULANDA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","46","39","351","9.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17495","NORCASIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","59","54","432","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17873","VILLAMARIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","70","40","220","5.50","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17877","VITERBO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","96","87","1053","12.10","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17541","PENSILVANIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","113","101","707","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17444","MARQUETALIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","176","156","1126","7.22","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17442","MARMATO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","186","116","3132","27.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17388","LA MERCED","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","208","208","2012","9.67","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17867","VICTORIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","221","216","2472","11.44","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17433","MANZANARES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","258","258","4026","15.60","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17524","PALESTINA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","297","294","4998","17.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17050","ARANZAZU","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","301","200","1600","8.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17614","RIOSUCIO","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","430","100","1956","19.56","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17174","CHINCHINA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","540","540","6480","12.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17272","FILADELFIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","570","570","5700","10.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17662","SAMANA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","640","609","6465","10.62","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17665","SAN JOSE","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","902","714","12617","17.66","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17777","SUPIA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1020","820","9020","11.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17486","NEIRA","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1168","1168","4694","4.02","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17001","MANIZALES","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1524","1485","37125","25.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
"17","CALDAS","17013","AGUADAS","TUBERCULOS Y PLATANOS","PLATANO","PLATANO","PLATANO","2018","2018","1560","1535","10745","7.00","FRUTO FRESCO","MUSA X PARADISIACA","PERMANENTE"
